program_id,course_title,num_modules,lo_description,lo_skills,course_description,url,lo
128,"Surveillance Systems: Analysis, Dissemination, and Special Systems",4,"Analyze and interpret epidemiologic surveillance data;Present surveillance data in compliance with legal reporting requirements;Apply epidmiologic surveillance principles to non-communicable chronic diseases;Differentiate among indicator-based, event-based, and event-related surveillance systems",Epidemiology;Data Analysis,"In this course, we'll build on the previous lessons in this specialization to focus on some very specific skills related to public health surveillance. We'll learn how to get the most out of surveillance data analysis, focusing specifically on interpreting time trend data to detect temporal aberrations as well as person, place, and time in the context of surveillance data. We'll also explore strategies for the presentation of surveillance data and some of the complex legal elements that affect its use. We'll then turn our attention to surveillance of non-communicable chronic diseases and how the data can be used to support prevention efforts. Finally, we'll explore special surveillance systems, such as syndromic surveillance, antimicrobial resistance, and event-related surveillance. This course is designed for public health practitioners with a focus on those working on health surveillance in municipal, regional, state, provincial, or even national public health agencies. We really think that this course will help those with an interest in health surveillance to see which approaches are used in actual practice of public health.",https://www.coursera.org/learn/epidemiology-surveillance-systems-analysis,"Analyze and interpret epidemiologic surveillance data; Present surveillance data in compliance with legal reporting requirements; Apply epidmiologic surveillance principles to non-communicable chronic diseases; Differentiate among indicator-based, event-based, and event-related surveillance systems; Epidemiology; Data Analysis"
128,Surveillance Systems: The Building Blocks,4,Discuss the role of surveillance within the broader fields of epidemiology and public health;Assign objectives to define surveillance cases;Use public health surveillance reporting systems;Compare and contrast surveillance systems using system attributes,Epidemiology,"Epidemiology is often described as the cornerstone science and public health and public health surveillance is a cornerstone of epidemiology. This course will help you build your technical awareness and skills for working with a variety of surveillance systems. Along the way, we'll focus on system objectives, data reporting, the core surveillance attributes, and performance assessment. This course is designed for public health practitioners and anyone who wants to learn more about the basics of public health surveillance. If you develop or implement surveillance systems or aspire to do so or use the data resulting from surveillance, then this course is for you. It's s also for people who are interested in understanding more about this fundamental epidemiologic tool and public health practice.",https://www.coursera.org/learn/epidemiology-surveillance-systems,Discuss the role of surveillance within the broader fields of epidemiology and public health; Assign objectives to define surveillance cases; Use public health surveillance reporting systems; Compare and contrast surveillance systems using system attributes; Epidemiology
128,Outbreaks and Epidemics,4,Apply methods to weigh evidence and calculate measures;Discuss outbreaks and the key epidemiologic tools used during investigation;Apply basic epidemic dynamics to the analysis of outbreaks,Epidemiology,"Professional epidemiologists are often called on to investigate outbreaks and epidemics. This course serves as an introduction to the essentials of investigation, identifying pathogens, figuring out what's going on, reporting, and responding. You'll learn how to ask precise epidemiologic questions and apply epidemiologic tools to uncover the answers. You'll also learn about basic epidemic dynamics and the terrible law that cause them to grow, as well as the reasons why they recede and eventually go away. The course concludes with deep dives into some real outbreaks from Ebola, in West Africa, to the opioid epidemic in the United States.",https://www.coursera.org/learn/outbreaks-epidemics,Apply methods to weigh evidence and calculate measures; Discuss outbreaks and the key epidemiologic tools used during investigation; Apply basic epidemic dynamics to the analysis of outbreaks; Epidemiology
128,Data and Health Indicators in Public Health Practice,4,,Epidemiology;Problem Solving,"Epidemiology is often described as the cornerstone science in public health. Epidemiology in public health practice uses study design and analyses to identify causes in an outbreak situation, guides interventions to improve population health, and evaluates programs and policies.;In this course, we'll define the role of the professional epidemiologist as it relates to public health services, functions, and competencies. With that foundation in mind, we'll introduce you to the problem solving methodology and demonstrate how it can be used in a wide variety of settings to identify problems, propose solutions, and evaluate interventions. This methodology depends on the use of reliable data, so we'll take a deep dive into the routine and public health data systems that lie at the heart of epidemiology and then conclude with how you can use that data to calculate measures of disease burden in populations.",https://www.coursera.org/learn/data-public-health,Epidemiology; Problem Solving
128,Essential Epidemiologic Tools for Public Health Practice,4,"Be conversant in public health history, services, governance, and workforce.;Perform numeric estimates to assess public health problems and evaluate the burden of a condition in a population;Use data visualization as an epidemiological tool to describe risk factors;Apply basic mapping skills and a tool for epidemiologic descion-making",Epidemiology;Data Visualization,"In order to make a difference in the health and well-being of a population, we must understand the burden of all problems and conditions that affect the population, as well as how well our efforts to mitigate these problems are actually working. This course provides you with some essential skills and tools that will enhance your ability to describe and understand the health of your community. The tools that epidemiologists use are in fact useful for all public health practitioners, including data scientists, program officials, agency leaders, and policymakers. Whether you are deeply enmeshed in your career and looking to augment your skills, or are looking to change career paths into the field of public health, this course will give you some of the practical knowledge and skills that we hope you can apply in your professional endeavors.",https://www.coursera.org/learn/epidemiology-tools,"Be conversant in public health history, services, governance, and workforce.; Perform numeric estimates to assess public health problems and evaluate the burden of a condition in a population; Use data visualization as an epidemiological tool to describe risk factors; Apply basic mapping skills and a tool for epidemiologic descion-making; Epidemiology; Data Visualization"
129,Leading from Within,4,,Leadership and Management,"There is an important difference between leading from without and leading from within: the way decisions are made. Those who lead from without make moral decisions based on external pressure or the opinions of others rather than on the basis of deeply held personal values and beliefs. When they speak about moral issues they do so without authenticity and inspire doubt rather than confidence in their followers. Those who lead from within have deeply held personal values and beliefs and courageously make decisions based on those convictions. They have a clear sense of purpose in their own lives and inspire a clear sense of purpose and direction in others. This course will provide tools and insights that will help you successfully lead from within at the personal, organizational, and societal levels.",https://www.coursera.org/learn/leading-from-within,Leadership and Management
129,Ethics of Communication,4,,Leadership and Management,"Welcome to Ethics of Communication. Geared toward working professionals in both the corporate and nonprofit sectors, Ethics of Communication covers key topics in the modern world of business. Areas of focus include an in-depth examination of the ethical dimensions of professional communication, self-examination of individual conflict styles and preferences, and crisis management scenario analysis and strategy. You will develop and enhance skills related to these concepts through lectures conducted by Notre Dame Professor, Dr. Amanda G. McKendree, written communication exercises, self-reflection, peer-graded assignments, and a variety of readings.",https://www.coursera.org/learn/ethics-of-communication,Leadership and Management
129,Ethics of Technology,4,Examine the role and responsibilities of design and development in the ethics of data and analytics.;Analyze the ethical dimensions of data and analytics using conceptual tools and a moral vocabulary.;Categorize ethical issues associated with data analytics development and use.;Investigate the ethical dilemmas associated with data analytics.,Leadership and Management,"This course explores the ethical implications of data analytics.  It connects old ideas – privacy, surveillance, power, justice, accountability, corporate responsibility, stakeholder theory – with new technologies and cases, such as the use of machine learning to predict crime.  The course will prepare you to evaluate strategic arguments about the ethics of data analytics and to relate data analytics to ethical concepts so that you approach newer, ambiguous capabilities of technology and artificial intelligence with a critical eye.",https://www.coursera.org/learn/ethical-use-of-technology,Examine the role and responsibilities of design and development in the ethics of data and analytics.; Analyze the ethical dimensions of data and analytics using conceptual tools and a moral vocabulary.; Categorize ethical issues associated with data analytics development and use.; Investigate the ethical dilemmas associated with data analytics.; Leadership and Management
129,The Discipline of Leadership,4,,Leadership and Management,"Because it is likely you either want to improve your leader effectiveness or you may want to increase the number of leadership opportunities you have, this course will focus on outlining the factors that predict leader emergence (whether someone will emerge as a leader) and leader effectiveness. Because those predictors are numerous, this course will be broken down into three distinct parts: 1) who one is as a leader (evaluating leaders/leadership and applying to your own personality/traits/character); 2) what one's knowledge, skills, and abilities should be (KSAOs); and 3) how leaders should approach and resolve problems when in a position of leadership. Leadership develops over time and can be aided by repetition (experience), feedback, and self-reflection. Unfortunately, no one can teach you how to lead. My goal as your professor is to give you the tools that will enable you to teach yourselves how to be better leaders.",https://www.coursera.org/learn/the-discipline-of-leadership,Leadership and Management
129,Why Business? What is the Role of Business in a Just and Humane Society,4,"Identify the main elements of a market economy
Explain how a market economy is supposed to work;Evaluate the strongest arguments for supporting a market economy
Evaluate the objections to the role of business in a market economy;Reflect on the role of business in a just and humane society
Create a personal vision statement for an honorable professional life",Leadership and Management,"The course examines the common perceptions of business (both positive and negative) and the role of business in a market economy by first introducing the main elements of a market economy, and then presenting opposing points of view of this economic model.The course encourages reflection upon the possibility that business can be honorable and play a role in a just and humane society.",https://www.coursera.org/learn/why-business,Identify the main elements of a market economy Explain how a market economy is supposed to work; Evaluate the strongest arguments for supporting a market economy Evaluate the objections to the role of business in a market economy; Reflect on the role of business in a just and humane society Create a personal vision statement for an honorable professional life; Leadership and Management
129,Leadership for an Increasingly Diverse World,4,"You will learn about diversity, inclusion, equity, and justice and what they should look like in the workplace.",Leadership and Management,"Geared toward working professionals in both the corporate and nonprofit sectors, Leadership for an Increasingly Diverse World, takes leaders from being passively engaged to being actively engaged in the fight for diversity, inclusion, equity, and justice. To lead effectively in the 21st century workplace and beyond requires cultivating a more connected, more diverse, more inclusive, and more globally reflective organizational culture. This course will help leaders embody a diversity, inclusion, equity, and justice mindset so that they can adapt and respond to a rapidly changing, increasingly diverse, and globally connected world.",https://www.coursera.org/learn/leadership-in-an-increasingly-diverse-world,"You will learn about diversity, inclusion, equity, and justice and what they should look like in the workplace.; Leadership and Management"
130,European Business Law: Understanding the Fundamentals,6,"Navigate EU legal sources, understand relevant laws and regulations and apply the fundamental principles of EU law within the EU legal framework.;Utilize the rules of freedom of movement and their impacts on trade in the EU.;Understand how individuals and companies are able to enforce their EU rights on national level and how an individual can challenge EU legislation.;Understand EU policies and their influence on foreign trade and investment.",Critical Thinking;Decision Making,"The European Union is one of the world’s largest and most important economies. This six week course is the first in a series of three that will provide students with an insight into European Business Law. The series ranges from considering the basic structures and principles of the European Union to focusing on various specialized areas of law. Each course will give the students an understanding of the laws and policies that regulate the internal market of European Union, as well as relevant case law and useful inputs from leading practitioners in the field. ;At the end of this course series, you will have a basic understanding of how to:

•	Navigate EU legal sources

•	Understand relevant laws and regulations governing the internal European Union market

•	Apply the fundamental principles of EU law within the EU legal framework

•	Utilize the rules of freedom of movement and their impacts on trade in the EU

•	Relate EU law with national laws

•	Understand how individuals and companies are able to enforce their EU rights on national level

•	Understand how an individual can challenge an inadequate EU legislation

•	Understand EU policies and their influence on foreign trade and investment


About the Series

In the first course, Understanding the Fundamentals, we will examine the core structures and principles of the European Union as well as the main sources of law. In the second course, Doing business in Europe, we will focus on the main laws that regulate various aspects of establishing and running a business within the European Union. In the final course, Competing in Europe, we will go into more depth about how to compete on the internal market and protect your brand, product or invention. 

To keep up to speed on the course series, visit our Facebook page at:

https://www.facebook.com/eblmooc/


Syllabus and Format

Each course consists of a number of modules where one module represents about one week of work. A module includes a number of lectures and readings, and finishes with a voluntary assessment – a quiz, a small peer graded assignment or a case law review. The assessments are intended to encourage learning and ensure that you understand the material of the course. Participating in forum discussions is voluntary. 

Course I - Understanding the Fundamentals

Module 1.	Introduction to EU law
Module 2.	Legal Method and Sources 
Module 3.	Constitutional Freedoms and Fundamental principles 
Module 4.	Enforcement of EU Law and Judicial Review 
Module 5.	Freedom of Movement 
Module 6.	The External Dimension 

Course II - Doing Business in Europe 

Module 1. 	Making Business Transactions
Module 2. 	Establishing a Company
Module 3. 	Employing and Working in Europe
Module 4. 	Paying Taxes and Complying with Environmental Standards 
Module 5. 	Resolving Cross-border Disputes 
Module 6. 	Case Clinic

Course III - Competing in Europe

Module 1. 	Trademarks as Essential Assets
Module 2. 	Defending Patents 
Module 3. 	Competition: Illegal Agreements 
Module 4. 	Competition: Abuse of Dominance and Mergers 
Module 5. 	Selling to the State and State Aid 
Module 6. 	Advocacy and Legal Writing 


Lund University

Lund University was founded in 1666 and has for a number of years been ranked among the world’s top 100 universities. The University has 47 700 students and 7 500 staff based in Lund, Sweden. Lund University unites tradition with a modern, dynamic, and highly international profile. With eight different faculties and numerous research centers and specialized institutes, Lund is the strongest research university in Sweden and one of Scandinavia's largest institutions for education and research. The university annually attracts a large number of international students and offers a wide range of courses and programmes taught in English. 

The Faculty of Law is one of Lund University’s four original faculties, dating back to 1666. It is a modern faculty with an international profile, welcoming both international and Swedish students. Education, research and interaction with the surrounding community are the main focus of the Faculty’s work. The connection between the three is particularly apparent in the programmes and courses offered by the university, including the university’s MOOC course in European Business Law. The students get the chance to engross themselves in traditional legal studies, while interacting with both researchers and professionally active lawyers with qualifications and experience from various areas of law.
The faculty offers three international Masters: two 2-year Master’s programmes in International Human Rights Law and European Business Law, and a 1-year Master’s in European and International Tax Law. Students from around 40 countries take part in the programmes which offer a unique subject specialization within each field, with highly qualified researchers and professional legal practitioners engaged in the teaching. 

The Master’s programme in European Business Law provides an in-depth understanding of both the practical and the theoretical aspects of business law within the European Union. The programme provides both general and specific knowledge of the European Union legal framework, which is necessary for students intending to work as legal advisors or business decision-makers. The programme is delivered in English and is open to students with at least a three year degree in Law (Bachelor, LL.B, or equivalent) who want to specialise in European economic and business law.

The MOOC course in European Business Law is a great course to start with for students intending to apply for the Master’s programme in European Business Law. Even though the MOOC course does not grant credits previous knowledge of the subject is considered upon admission to the master’s programme. For more information about the Master’s programme in European Business Law see https://www.law.lu.se/#!meb",https://www.coursera.org/learn/european-law-fundamentals,"Navigate EU legal sources, understand relevant laws and regulations and apply the fundamental principles of EU law within the EU legal framework.; Utilize the rules of freedom of movement and their impacts on trade in the EU.; Understand how individuals and companies are able to enforce their EU rights on national level and how an individual can challenge EU legislation.; Understand EU policies and their influence on foreign trade and investment.; Critical Thinking; Decision Making"
130,European Business Law: Doing Business in Europe,6,Understand the relevant regulations governing the internal European Union market and successfully analyse EU case law and draft case reports.;Establish and run a company within the European Union and employ staff and recognize workers’ rights and obligations.;Set up agreements and resolve cross-border disputes.;Comply with tax regulations and environmental standards.,Leadership and Management;Entrepreneurship,"This six-week course titled Doing Business in Europe is the second in a series of three exploring some of the main business aspects of European Union law. Besides providing learners with a sound knowledge base of European laws and regulations relevant to establishing and managing a company within the European Union, the course also explores business considerations within a broader perspective by including inputs from leading law practitioners in the field. More specifically, the course discusses strategic and financial considerations within Company law, as well as Labour law issues such as restructuring enterprises, working conditions and handling crises situations. The course also examines other legal areas such as Tax law, Environmental law and Private International law, and how they tie in to doing business in Europe.;At the end of this course, you will have a basic understanding of how to:

· Understand the relevant regulations governing the internal European Union market

· Establish and run a company within the European Union

· Employ staff and recognize workers’ rights and obligations

· Comply with tax regulations and environmental standards

· Set up agreements and resolve cross-border disputes

· Successfully analyse EU case law and draft case reports


About the Series

The Lund series in European Business Law ranges from considering the basic structures and principles of the European Union to focusing on specialized areas of European Union law. The first course, Understanding the Fundamentals, examines the core structures and principles of the European Union. The third and final course, Competing in Europe, goes into depth concerning how to compete on the internal market and protect your brand, product or invention. All three courses can be taken independently or in sequence depending on your needs and preferences.

To keep up to speed on the course series, visit our Facebook page at:

https://www.facebook.com/eblmooc/


Syllabus and Format

Each course consists of a number of modules where one module represents about one week of work. A module includes a number of lectures and readings, and finishes with an assessment – a quiz or a peer graded assignment. The assessments are intended to encourage learning and ensure that you understand the material of the course. Participating in forum discussions is voluntary. 

Course I - Understanding the Fundamentals

Module 1.	Introduction 
Module 2.	Legal Method and Sources 
Module 3.	Constitutional Freedoms and Fundamental principles 
Module 4.	Enforcement of EU Law and Judicial Review
Module 4.	Freedom of Movement 
Module 5.	The External Dimension 

Course II - Doing Business in Europe 

Module 1. 	Making Business Transactions
Module 2. 	Establishing a Company
Module 3. 	Employing and Working in Europe
Module 4. 	Paying Taxes and Complying with Environmental Standards 
Module 5. 	Resolving Cross-border Disputes 
Module 6. 	Case Clinic


Course III - Competing in Europe

Module 1. 	Trademarks as essential Assets
Module 2. 	Defending Patents 
Module 3. 	Competition: Illegal Agreements 
Module 4. 	Competition: Abuse of Dominance and Mergers 
Module 5. 	Selling to the State and State Aid 
Module 6. 	Legal Writing and Argumentation



Lund University

Lund University was founded in 1666 and has for a number of years been ranked among the world’s top 100 universities. The University has 47 700 students and 7 500 staff based in Lund, Sweden. Lund University unites tradition with a modern, dynamic, and highly international profile. With eight different faculties and numerous research centers and specialized institutes, Lund is the strongest research university in Sweden and one of Scandinavia's largest institutions for education and research. The university annually attracts a large number of international students and offers a wide range of courses and programmes taught in English. 

The Faculty of Law is one of Lund University’s four original faculties, dating back to 1666. It is a modern faculty with an international profile, welcoming both international and Swedish students. Education, research and interaction with the surrounding community are the main focus of the Faculty’s work. The connection between the three is particularly apparent in the programmes and courses offered by the university, including the university’s MOOC course in European Business Law. The students get the chance to engross themselves in traditional legal studies, while interacting with both researchers and professionally active lawyers with qualifications and experience from various areas of law.
The faculty offers three international Masters: two 2-year Master’s programmes in International Human Rights Law and European Business Law, and a 1-year Master’s in European and International Tax Law. Students from around 40 countries take part in the programmes which offer a unique subject specialization within each field, with highly qualified researchers and professional legal practitioners engaged in the teaching. 

The Master’s programme in European Business Law provides an in-depth understanding of both the practical and the theoretical aspects of business law within the European Union. The programme provides both general and specific knowledge of the European Union legal framework, which is necessary for students intending to work as legal advisors or business decision-makers. The programme is delivered in English and is open to students with at least a three year degree in Law (Bachelor, LL.B, or equivalent) who want to specialise in European economic and business law.

The MOOC course in European Business Law is a great course to start with for students intending to apply for the Master’s programme in European Business Law. Even though the MOOC course does not grant credits previous knowledge of the subject is considered upon admission to the master’s programme. For more information about the Master’s programme in European Business Law see https://www.law.lu.se/#!meb",https://www.coursera.org/learn/eu-law-doing-business,Understand the relevant regulations governing the internal European Union market and successfully analyse EU case law and draft case reports.; Establish and run a company within the European Union and employ staff and recognize workers’ rights and obligations.; Set up agreements and resolve cross-border disputes.; Comply with tax regulations and environmental standards.; Leadership and Management; Entrepreneurship
130,European Business Law: Competing in Europe,6,"Find and understand relevant laws and regulations governing the internal European Union market;Protect and defend a company’s products, brands and inventions by obtaining and licensing trademarks and patents.;Create a competitive edge for a company and apply the basic principles of EU competition law.;Construct and present a persuasive legal argument.",Entrepreneurship;Strategy and Operations,"About this Course;This six-week course titled Competing in Europe is the third in a series of three exploring some of the main business aspects of European Union law. Besides providing learners with a sound knowledge base of European laws and regulations, the series explores business considerations within a broader perspective by including inputs from leading law practitioners in the field. More specifically, the third course discusses how to compete on the internal market and protect your brand, product or invention. It includes legal disciplines such as Intellectual Property law (IP law), Competition law and specific branches within Public law, such as public procurement and state aid. 

At the end of this course, you will have a basic understanding of how to:

•	Find and understand relevant laws and regulations governing the internal European Union market

•	Protect and defend a company’s products, brands and inventions by obtaining and licensing trademarks and patents

•	Create a competitive edge for a company and apply the basic principles of EU competition law

•	Construct and present a persuasive legal argument


About the Series

The Lund series in European Business Law ranges from considering the basic structures and principles of the European Union to focusing on specialized areas of European Union law. The first course, Understanding the Fundamentals, examines the core structures and principles of the European Union. The second course, Doing Business in Europe, examines legal areas such as Company law, Labour law, Tax law, Environmental law and Private International law, and how they tie in to doing business in Europe. All three courses can be taken independently or in sequence depending on your needs and preferences.

To keep up to speed on the course series, visit our Facebook page at:

https://www.facebook.com/eblmooc/


Syllabus and Format

Each course consists of a number of modules where one module represents about one week of work. A module includes a number of lectures and readings, and finishes with an assessment – a quiz or a peer graded assignment. The assessments are intended to encourage learning and ensure that you understand the material of the course. Participating in forum discussions is voluntary. 

Course I - Understanding the Fundamentals

Module 1.	Introduction 
Module 2.	Legal Method and Sources 
Module 3.	Constitutional Freedoms and Fundamental principles 
Module 4.	Enforcement of EU Law and Judicial Review 
Module 5.	Freedom of Movement 
Module 6.	The External Dimension 

Course II - Doing Business in Europe 

Module 1. 	Making Business Transactions
Module 2. 	Establishing a Company
Module 3. 	Employing and Working in Europe
Module 4. 	Paying Taxes and Complying with Environmental Standards 
Module 5. 	Resolving Cross-border Disputes 
Module 6. 	Case Clinic


Course III - Competing in Europe

Module 1. 	Obtaining Trademarks
Module 2. 	Defending Patents 
Module 3. 	Competition: Illegal Agreements 
Module 4. 	Competition: Abuse of Dominance and Mergers 
Module 5. 	Selling to the State and State Aid
Module 6. 	Advocacy and Legal Writing 



Lund University

Lund University was founded in 1666 and has for a number of years been ranked among the world’s top 100 universities. The University has 47 700 students and 7 500 staff based in Lund, Sweden. Lund University unites tradition with a modern, dynamic, and highly international profile. With eight different faculties and numerous research centers and specialized institutes, Lund is the strongest research university in Sweden and one of Scandinavia's largest institutions for education and research. The university annually attracts a large number of international students and offers a wide range of courses and programmes taught in English. 

The Faculty of Law is one of Lund University’s four original faculties, dating back to 1666. It is a modern faculty with an international profile, welcoming both international and Swedish students. Education, research and interaction with the surrounding community are the main focus of the Faculty’s work. The connection between the three is particularly apparent in the programmes and courses offered by the university, including the university’s MOOC course in European Business Law. The students get the chance to engross themselves in traditional legal studies, while interacting with both researchers and professionally active lawyers with qualifications and experience from various areas of law.

The faculty offers three international Masters: two 2-year Master’s programmes in International Human Rights Law and European Business Law, and a 1-year Master’s in European and International Tax Law. Students from around 40 countries take part in the programmes which offer a unique subject specialization within each field, with highly qualified researchers and professional legal practitioners engaged in the teaching. 

The Master’s programme in European Business Law provides an in-depth understanding of both the practical and the theoretical aspects of business law within the European Union. The programme provides both general and specific knowledge of the European Union legal framework, which is necessary for students intending to work as legal advisors or business decision-makers. The programme is delivered in English and is open to students with at least a three year degree in Law (Bachelor, LL.B, or equivalent) who want to specialise in European economic and business law.

The MOOC course in European Business Law is a great course to start with for students intending to apply for the Master’s programme in European Business Law. Even though the MOOC course does not grant credits previous knowledge of the subject is considered upon admission to the master’s programme. For more information about the Master’s programme in European Business Law see https://www.law.lu.se/#!meb",https://www.coursera.org/learn/eu-competition-law,"Find and understand relevant laws and regulations governing the internal European Union market; Protect and defend a company’s products, brands and inventions by obtaining and licensing trademarks and patents.; Create a competitive edge for a company and apply the basic principles of EU competition law.; Construct and present a persuasive legal argument.; Entrepreneurship; Strategy and Operations"
131,"Everyday Excel, Part 2",5,"Advanced data management techniques;How to implement financial calculations in Excel;How to use advanced tools in Excel (Data Tables, Goal Seek, and Solver) to perform and solve ""what-if"" analyses;How to create mathematical predictive regression models using the Regression tool in Excel",Business Analysis;Spreadsheet Software;Data Analysis;Regression,"""Everyday Excel, Part 2"" is a continuation of the popular ""Everyday Excel, Part 1"".  Building on concepts learned in the first course, you will continue to expand your knowledge of applications in Excel.  This course is aimed at intermediate users, but even advanced users will pick up new skills and tools in Excel.  By the end of this course, you will have the skills and tools to take on the project-based ""Everyday Excel, Part 3 (Projects)"".;This course is the second part of a three-part series and Specialization that focuses on teaching introductory through very advanced techniques and tools in Excel.  In this course (Part 2), you will: 1) learn advanced data management techniques; 2) learn how to implement financial calculations in Excel; 3) use advanced tools in Excel (Data Tables, Goal Seek, and Solver) to perform and solve ""what-if"" analyses; 4) learn how to create mathematical predictive regression models using the Regression tool in Excel.

This course is meant to be fun and thought-provoking.  I hope for you to at least several times in the course say to yourself, ""Wow, I hadn't thought of that before!""  Given the wide range in experience and abilities of learners, the goal of the course is to appeal to a wide audience.  The course is organized into 5 Weeks (modules). 

To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training.",https://www.coursera.org/learn/everyday-excel-part-2,"Advanced data management techniques; How to implement financial calculations in Excel; How to use advanced tools in Excel (Data Tables, Goal Seek, and Solver) to perform and solve ""what-if"" analyses; How to create mathematical predictive regression models using the Regression tool in Excel; Business Analysis; Spreadsheet Software; Data Analysis; Regression"
131,"Everyday Excel, Part 3 (Projects)",5,"In this course, you'll apply Excel functions and tools to solving broad, somewhat open-ended problems through a wide variety of ""guided"" projects.",Data Analysis;Spreadsheet Software;Business Analysis;Computer Programming Tools;Data Management,"""Everyday Excel, Part 3 (Projects)"" is a continuation of ""Everyday Excel, Parts 1 and 2"".  It is a capstone, projects-based course in which you will apply what you've learned previously to more complex, somewhat open-ended projects (open-ended with respect to the fact that they can be solved in multiple ways).;Each learner must complete 3""warm-up"" projects (chosen from 3), 3 intermediate projects (chosen from 6), and 3 main (more difficult) projects (chosen from 5).  The projects have been created to span a wide range of interests and topic areas and are anticipated to appeal to diverse learner backgrounds.

It is hoped that this project-based courses will dramatically reinforce the application of Excel tools, techniques, and functions to real-world projects.",https://www.coursera.org/learn/everyday-excel-projects,"In this course, you'll apply Excel functions and tools to solving broad, somewhat open-ended problems through a wide variety of ""guided"" projects.; Data Analysis; Spreadsheet Software; Business Analysis; Computer Programming Tools; Data Management"
131,"Everyday Excel, Part 1",5,"Navigating Excel, editing the worksheet (including inserting/deleting cells, columns, and rows), and cell formatting.;Expression entry and common Excel formulas (including logical functions, text functions, and financial functions).;Data management (sorting, filtering, consolidating, removing duplicates, data validation, and one-way lookups).;Data visualization (scatter plots, column charts, pie charts, Slicers, Sparklines, and Pivot Tables).",Business Analysis;Data Analysis;Data Analysis Software;Spreadsheet Software;Critical Thinking;Problem Solving;Data Management;Mathematics;Data Visualization,"""Everyday Excel, Part 1"" is aimed at learners who are seeking to learn Excel from the ground up.  No experience with Excel is necessary.  While this course is meant for beginners of Excel, advanced users will undoubtedly pick up new skills and tools.;This course is the first part of a three-part series and Specialization that focuses on teaching introductory through very advanced techniques and tools in Excel.  In this course (Part 1), you will: 1) learn how to effectively navigate around the Excel environment; 2) edit and format Excel worksheets; 3) implement basic to advanced Excel functions (including financial, logical, and text functions); 4) learn how to manage data sets (filter, remove duplicates, consolidate data, sort data, and validate data); and 5) learn how to effectively visualize data through scatterplots, column charts, and pie charts.

New to Excel?  That is entirely fine!  This course is meant to be fun, thought-provoking, and appeal to a wide audience.  No prior knowledge in programming nor advanced math skills are necessary.  The course is organized into 5 Weeks (modules). 

To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training.",https://www.coursera.org/learn/everyday-excel-part-1,"Navigating Excel, editing the worksheet (including inserting/deleting cells, columns, and rows), and cell formatting.; Expression entry and common Excel formulas (including logical functions, text functions, and financial functions).; Data management (sorting, filtering, consolidating, removing duplicates, data validation, and one-way lookups).; Data visualization (scatter plots, column charts, pie charts, Slicers, Sparklines, and Pivot Tables).; Business Analysis; Data Analysis; Data Analysis Software; Spreadsheet Software; Critical Thinking; Problem Solving; Data Management; Mathematics; Data Visualization"
132,Machine Learning Implementation and Operations in AWS,2,"Design machine learning solutions for performance, availability, scalability, resiliency, and fault tolerance;Implement  appropriate machine learning services and features for a given problem;Develop machine learning solutions with lab demonstration",,"Machine Learning Implementation  Operations in AWS is the fifth Course in the AWS Certified Machine Learning Specialty specialization. The course has a major focus on designing and implementing machine learning solutions for performance, availability, scalability, resiliency, and fault tolerance. This course is divided into two modules and each module is further segmented by Lessons and Video Lectures. This course facilitates learners with approximately 1:00-1:30 Hours  Video lectures that provide both Theory and Hands -On knowledge. Also, Graded and Ungraded Quiz are provided with every module in order to test the ability of learners. ;Module 1: Machine Learning Implementation  Operations in AWS-Part 1
Module 2: Machine Learning Implementation  Operations in AWS-Part 2

Minimum two year of hands-on experience in architecting, building or running ML/deep learning workloads on the AWS Cloud. By the end of this course, Learners will be able to :
-Design machine learning solutions for performance, availability, scalability, resiliency, and fault tolerance
-Implement  appropriate machine learning services and features for a given problem
-Develop machine learning solutions with lab",https://www.coursera.org/learn/machine-learning-implementation-and-operations-in-aws,"Design machine learning solutions for performance, availability, scalability, resiliency, and fault tolerance; Implement appropriate machine learning services and features for a given problem; Develop machine learning solutions with lab demonstration"
132,ML Algorithms,2,Determine algorithm concepts in ML;Design Regression algorithms and Classification based algorithms;Examine Reinforcement learning algorithms and Forecasting algorithms,,"ML Algorithms is the fourth Course in the AWS Certified Machine Learning Specialty specialization. This Course enables learners to deep dive Machine Learning Algorithms. This course is divided into two modules and each module is further segmented by Lessons and Video Lectures. This course facilitates learners with approximately 2:00-2:30 Hours  Video lectures that provide both Theory and Hands -On knowledge. Also, Graded and Ungraded Quiz are provided with every module in order to test the ability of learners. ;Module 1: ML Algorithms- Part 1
Module 2: ML Algorithms- Part 2

Minimum two year of hands-on experience in architecting, building or running ML/deep learning workloads on the AWS Cloud. By the end of this course, learners will be able to :
- Determine algorithm concepts in ML 
- Design Regression algorithms and Classification based algorithms  
-  Examine Reinforcement learning algorithms and Forecasting algorithms",https://www.coursera.org/learn/ml-algorithms,Determine algorithm concepts in ML; Design Regression algorithms and Classification based algorithms; Examine Reinforcement learning algorithms and Forecasting algorithms
