program_id,course_title,url,learning_objective,max_similarity,best_match_content,is_covered,lo_bloom,lo_complexity,module_bloom,module_complexity,is_penalized,penalty_percentage
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,"Explain the concept of endpoint detection and response (EDR) and its role in providing real-time monitoring, detection, investigation, and response capabilities to identify and mitigate advanced threats and security incidents on endpoint devices.",0.46842630207538605,Endpoints,False,evaluate,5,apply,3,True,5.0
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Identify provisioning techniques for mobile devices.,0.2569835543632507,Virtualization,False,create,6,apply,3,True,5.000000000000008
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Explain the concept of containerization and how it contributes to effective mobile device management.,0.3463747024536133,Virtualization,False,understand,2,apply,3,True,4.9999999999999964
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Explain how encryption contributes to effective mobile device management.,0.3111809879541397,Security Strategies for Endpoints,False,understand,2,apply,3,True,5.00000000000001
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Describe the process of Mobile Application Management (MAM) to effectively manage the life cycle of mobile applications.,0.26251021027565,Virtual Machines,False,create,6,apply,3,True,5.0
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,"Distinguish among public, private, hybrid, and community deployment models in cloud security.",0.3961511850357055,Security Strategies for Endpoints,False,analyze,4,apply,3,True,5.000000000000001
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Distinguish among various service models and their impact on cloud security practices.,0.35153972655534743,Security Strategies for Endpoints,False,analyze,4,apply,3,True,5.000000000000003
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Describe virtualization technologies and their role in maintaining cloud security.,0.6917308449745178,Virtualization Attacks,True,create,6,apply,3,True,5.000000000000009
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Identify legal and regulatory concerns related to cloud security.,0.378661772608757,"Threats, Attacks, and Countermeasures",False,evaluate,5,apply,3,True,5.000000000000006
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,"Determine strategies to implement data storage, processing, and transmission while maintaining cloud security.",0.4829191267490387,Security Strategies for Endpoints,False,apply,3,apply,3,False,
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Explain the requirements and considerations associated with third-party services and outsourcing in cloud storage.,0.3314508855342865,Essential Requirements in P&DP Laws,False,understand,2,apply,3,True,5.000000000000006
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Explain the concept of the shared responsibility model in cloud storage.,0.3420196056365966,The Five Essential Characteristics of Clouds,False,understand,2,apply,3,True,5.0000000000000036
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Identify steps to manage and secure hypervisor environments.,0.5412984669208526,Virtualization Attacks,True,create,6,apply,3,True,5.0000000000000115
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,"Explain how to deploy, configure, and maintain virtual appliances within virtualized environments.",0.5988189041614532,Virtualization,True,create,6,apply,3,True,5.0000000000000036
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Determine the process for managing containerized environments.,0.3335882872343063,Virtualization,False,create,6,apply,3,True,5.000000000000001
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Describe the best practices of storage management in virtualized environments.,0.5844557821750641,Virtualization,True,remember,1,apply,3,True,4.9999999999999964
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Develop strategies for ensuring business continuity and resilience in virtualized environments.,0.5230223149061203,Virtualization,True,create,6,apply,3,True,5.0000000000000036
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Analyze potential threats and attacks targeting virtual environments.,0.7250491023063659,Virtualization Attacks,True,analyze,4,apply,3,True,5.0000000000000115
0,Systems and Application Security,https://www.coursera.org/learn/systems-and-application-security,Who Should Take This Course: Beginners Experience Required: No prior experience required,0.18903680741786952,Essential Requirements in P&DP Laws,False,create,6,apply,3,True,4.999999999999999
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Security Concepts and Practices,0.4987253844738006,Security and Education Training and Awareness Strategy,False,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Course 1 - Security Concepts and Practices,0.5891067981719971,Security and Education Training and Awareness Strategy,True,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,This is the first course under the specialization SSCP.,0.35333605110645294,Security and Education Training and Awareness Strategy,False,create,6,apply,3,True,5.0
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,"In this course, we will focus on the core aspects of security concepts and practice, starting with the importance of codes of ethics.",0.5138797760009766,Security and Education Training and Awareness Strategy,True,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,"We will then cover the basic principles of information security and move on to describe security controls, their implementation, maintenance, and assessment.",0.4695297181606293,Security and Education Training and Awareness Strategy,False,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,We will also address the identification of corporate assets and the change management life cycle.,0.20172193571925162,Confidentiality,False,create,6,apply,3,True,5.000000000000005
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,We will then explain the importance of awareness and training and conclude with an exploration of physical security operations.,0.5960854172706603,Security and Education Training and Awareness Strategy,True,understand,2,apply,3,True,5.000000000000011
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,"Course 1 Learning Objectives After completing this course, the participant will be able to: - Recall the ISC2 Code of Ethics.",0.4226632416248321,Professional Ethics,False,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Explain the importance of an organizational code of ethics in the cybersecurity profession.,0.5592184513807297,Professional Ethics,True,create,6,apply,3,True,5.0
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,"Compare the security concepts of confidentiality, integrity, and availability.",0.5436751633882523,Confidentiality,True,analyze,4,apply,3,True,4.9999999999999964
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Apply accountability in the implementation of certain data protection controls.,0.3771834969520569,Integrity,False,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Explain the concept of non-repudiation.,0.35112611353397366,Integrity,False,understand,2,apply,3,True,5.000000000000009
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Discuss the concept of least privilege.,0.2988782584667205,Confidentiality,False,evaluate,5,apply,3,True,5.000000000000008
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Indicate the importance of segregation of duties.,0.30485601276159285,Professional Ethics,False,analyze,4,apply,3,True,5.0000000000000036
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,"Differentiate technical, physical, and administrative security controls.",0.3520844250917435,Security and Education Training and Awareness Strategy,False,analyze,4,apply,3,True,4.9999999999999964
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Relate security controls to considerations of assessing compliance requirements and organizational needs.,0.4196164548397064,Security and Education Training and Awareness Strategy,False,evaluate,5,apply,3,True,5.000000000000007
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Indicate the importance of periodic audit and review of security controls.,0.3620332777500152,Security and Education Training and Awareness Strategy,False,evaluate,5,apply,3,True,5.000000000000001
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Categorize various control types or technologies based on their different roles as part of an overall security structure and posture.,0.3268419981002807,Security and Education Training and Awareness Strategy,False,remember,1,apply,3,True,5.0000000000000036
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Summarize the security of assets all through the stages of their life cycle.,0.29011463969945905,Integrity,False,create,6,apply,3,True,5.000000000000007
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Examine operational requirements of change management.,0.15321028679609297,Confidentiality,False,create,6,apply,3,True,5.00000000000001
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Categorize security education and awareness strategies.,0.8816072940826416,Security and Education Training and Awareness Strategy,True,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Define measurements for gauging the effectiveness of a security education and awareness program.,0.6943584442138672,Security and Education Training and Awareness Strategy,True,evaluate,5,apply,3,True,5.000000000000003
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Indicate strategies that security professionals can use to collaborate with physical security operations.,0.5050628185272217,Security and Education Training and Awareness Strategy,True,apply,3,apply,3,False,
0,Security Concepts and Practices,https://www.coursera.org/learn/security-concepts-and-practices,Who Should Take This Course: Beginners Experience Required: No prior experience required,0.244598039984703,Security and Education Training and Awareness Strategy,False,create,6,apply,3,True,5.000000000000003
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,Incident Response and Recovery,0.7069687247276306,The Incident Response Team (IRT),True,evaluate,5,evaluate,5,False,
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,Course 4 - Incident Response and Recovery,0.6628928184509277,The Incident Response Team (IRT),True,evaluate,5,evaluate,5,False,
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,"This is the fourth course under the specialization SSCP In this course, we will focus on incident response and recovery.",0.49079232215881347,The Incident Response Team (IRT),False,apply,3,evaluate,5,True,5.000000000000003
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,We will explore the incident life cycle as defined by NIST and continue with a deeper look at supporting forensic investigations.,0.5614783316850662,Forensic Investigations,True,analyze,4,evaluate,5,True,5.0
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,We will also extend these ideas and concepts around the theme of business continuity and disaster recovery.,0.3396366238594055,Business Impact Analysis,False,create,6,evaluate,5,True,5.0
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,"Course 4 Learning Objectives After completing this course, the participant will be able to: - Identify the elements of an incident response policy and members of the incident response team (IRT).",0.735169529914856,The Incident Response Team (IRT),True,evaluate,5,evaluate,5,False,
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,Evaluate the security professional’s role in supporting forensic investigations.,0.6052388548851013,Forensic Investigations,True,evaluate,5,evaluate,5,False,
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,Explain how the security professional supports activities of business continuity and disaster recovery planning.,0.33891369998455045,The Incident Response Team (IRT),False,apply,3,evaluate,5,True,5.000000000000006
0, Incident Response and Recovery,https://www.coursera.org/learn/incident-response-and-recovery,Who Should Take This Course: Beginners Experience Required: No prior experience required,0.13337869048118586,Forensic Investigations,False,create,6,evaluate,5,True,4.999999999999998
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"Risk Identification, Monitoring, and Analysis",0.5998489260673523,Data Sources for Risk Management,True,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"Course 3 - Risk Identification, Monitoring and Analysis",0.5587506294250488,Data Sources for Risk Management,True,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"This is the third course under the specialization SSCP In this course, we will explore how to manage the risks related to information systems.",0.44004439115524285,Data Sources for Risk Management,False,create,6,evaluate,5,True,5.000000000000003
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"It is time to bring these ideas together in a context of continuous maturity modeling, measuring, and monitoring, which we will see is focused on the here and now.",0.2272655621170997,Risk Tolerance,False,create,6,evaluate,5,True,5.000000000000006
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"Risk alignment works best at the strategic, long-term level of planning",0.45747123360633846,Risk Tolerance,False,create,6,evaluate,5,True,5.000000000000009
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"risk maturation, by contrast, can be most effective when considered in the day-to-day of business operations.",0.43501138687133784,Risk Tolerance,False,create,6,evaluate,5,True,5.0
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,This is sometimes called operationalizing the approach to risk management and maturation.,0.4642163336277007,Risk Tolerance,False,create,6,evaluate,5,True,5.00000000000001
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"Course 3 Learning Objectives After completing this course, the participant will be able to: - Identify common risks and vulnerabilities.",0.46447731554508204,Vulnerability-Testing Software Categories,False,create,6,evaluate,5,True,5.0
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Describe risk management concepts.,0.6219104528427124,Data Sources for Risk Management,True,create,6,evaluate,5,True,5.0
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Recognize risk management frameworks.,0.6190999567508697,Data Sources for Risk Management,True,create,6,evaluate,5,True,5.000000000000006
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Provide examples of appropriate risk tolerance.,0.8474118709564209,Risk Tolerance,True,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Provide examples of appropriate risk treatment.,0.4413947135210037,Risk Tolerance,False,apply,3,evaluate,5,True,5.000000000000009
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Identify risks of noncompliance with laws and regulations.,0.47172971367836,Risk Tolerance,False,remember,1,evaluate,5,True,5.000000000000003
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Identify appropriate methods for risk management frameworks implementation.,0.5898763805627822,Data Sources for Risk Management,True,create,6,evaluate,5,True,5.000000000000007
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Indicate the range and scope of risk review.,0.4931080043315887,Risk Tolerance,False,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Identify the components of risk review.,0.4842524826526642,Data Sources for Risk Management,False,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Describe vulnerability assessment activities used to examine all aspects of network and system security.,0.5819882035255431,Software Vulnerabilities,True,apply,3,evaluate,5,True,5.000000000000011
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,"Review the steps for monitoring, incident detection, and data loss prevention.",0.4204085171222687,Collecting Data for Incident Response,False,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Classify the use of tools that collect information about the IT environment to better examine the organization’s security posture.,0.4577844232320785,Vulnerability-Testing Software Categories,False,analyze,4,evaluate,5,True,5.000000000000007
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Identify events of interest to focus on those that may be part of an attack or intrusion.,0.37914174944162365,Collecting Data for Incident Response,False,analyze,4,evaluate,5,True,5.000000000000009
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Select methods for managing log files.,0.3115891933441162,Audits and Audit Planning,False,analyze,4,evaluate,5,True,4.9999999999999964
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Describe tools and methods for analyzing the results of monitoring efforts.,0.4036763995885848,Collecting Data for Incident Response,False,analyze,4,evaluate,5,True,5.000000000000009
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Identify communication requirements when documenting and reporting the results of monitoring security platforms.,0.3610418736934662,Vulnerability-Testing Software Categories,False,evaluate,5,evaluate,5,False,
0,"Risk Identification, Monitoring, and Analysis",https://www.coursera.org/learn/risk-identification-monitoring-and-analysis,Who Should Take This Course: Beginners Experience Required: No prior experience required,0.1738761872053146,Risk Tolerance,False,create,6,evaluate,5,True,4.999999999999998
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Cryptography,0.8536554574966431,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Course 5 - Cryptography,0.7096184492111206,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,This is the fifth course under the specialization SSCP.,0.22369318455457685,Cryptography Fundamentals,False,create,6,apply,3,True,5.0
0,Cryptography ,https://www.coursera.org/learn/cryptography1,"In this course, we will explore the field of cryptography, including public-key infrastructures (PKIs), certificates, and digital signing.",0.6363357484340667,Cryptography Fundamentals,True,create,6,apply,3,True,5.00000000000001
0,Cryptography ,https://www.coursera.org/learn/cryptography1,"Here we enter the realm of confidentiality, integrity, and availability, since we use cryptography to protect data from unauthorized disclosure and improper modification and use encryption to regulate the ability of users to log in to systems and applications.",0.5855309963226318,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,"Course 5 Learning Objectives After completing this course, the participant will be able to: - Recognize the impacts of cryptography on confidentiality, integrity, and authenticity.",0.5632171630859375,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Determine the requirements for cryptography when handling sensitive data.,0.6090525388717651,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Identify regulatory and industry best practices in cryptography.,0.5805993676185608,Security Standards for Financial Institutions,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Define cryptography entropy.,0.5071036070585251,Cryptography Fundamentals,True,understand,2,apply,3,True,5.0
0,Cryptography ,https://www.coursera.org/learn/cryptography1,"Differentiate common cryptographic techniques used to enhance the security of sensitive data including hashing, salting, symmetric/asymmetric encryption, and elliptic curve cryptography.",0.66670823097229,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Identify the features and requirements of nonrepudiation.,0.18104898557066915,Certificate Authority (CA) and Registration Authority (RA),False,analyze,4,apply,3,True,5.000000000000001
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Compare the strength of different encryption algorithms and keys.,0.5043760657310485,Cryptography Fundamentals,True,analyze,4,apply,3,True,5.000000000000009
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Describe the process of identifying and addressing cryptographic attacks.,0.5924050211906433,Cryptography Fundamentals,True,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Define the features of and the implementation process of secure services and protocols.,0.4693732559680938,Cryptography Fundamentals,False,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Discuss common use cases for secure services and protocols.,0.4897785782814026,Cryptography Fundamentals,False,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Explain limitations and vulnerabilities in the implementation of secure protocols.,0.4665343761444092,Cryptography Fundamentals,False,apply,3,apply,3,False,
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Summarize fundamental key management concepts.,0.43091755509376517,Key Recovery and Key Escrow,False,understand,2,apply,3,True,5.000000000000008
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Describe the features of the Web of Trust (WoT) in relation to cryptographic protocols.,0.4547710984945297,Cryptography Fundamentals,False,evaluate,5,apply,3,True,5.000000000000009
0,Cryptography ,https://www.coursera.org/learn/cryptography1,Who Should Take This Course: Beginners Experience Required: No prior experience required,0.20638298839330665,Certificate Authority (CA) and Registration Authority (RA),False,create,6,apply,3,True,5.0
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Network and Communications Security,0.7145546674728394,Network Attacks,True,understand,2,understand,2,False,
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Course 6 - Network and Communications Security,0.543608459830284,Network Attacks,True,apply,3,understand,2,True,5.0000000000000115
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,This is the sixth course under the specialization SSCP.,0.2749866917729378,OSI Layer 6 Technology and Implementation,False,apply,3,understand,2,True,5.0
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,This course includes an orientation to the network neighborhood via the OSI 7-Layer and TCP/IP models in the context of internetworking and communications.,0.6151585578918457,OSI and TCP/IP Models,True,apply,3,understand,2,True,5.0
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,"It also probes each of the seven layers of this combined protocol stack, introducing the key technologies at each layer and their normal uses.",0.4819657206535339,OSI Layer 2: The Data-Link Layer,False,understand,2,understand,2,False,
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,"There is also information on various protocols that run on top of this architecture, as well as attack and defensive strategies and tactics.",0.46845959722995756,"Network Access Controls, Standards, and Protocols",False,apply,3,understand,2,True,5.000000000000004
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,"Additionally, discussed in this course is how to manage network security and secure wireless communications.",0.5478445887565613,Wireless Network Operations,True,create,6,understand,2,True,5.0
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,"Course 6 Learning Objectives After completing this course, the participant will be able to: - Recognize layers of the OSI model, their functions and attacks present at each layer, and identify commonly used ports and protocols.",0.5983143806457519,OSI Layer 6 Technology and Implementation,True,apply,3,understand,2,True,5.0000000000000036
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Select appropriate security controls for various network attacks.,0.6223478198051452,Network Attacks,True,apply,3,understand,2,True,5.00000000000001
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Describe the tools used for network access control.,0.7212204992771148,"Network Access Controls, Standards, and Protocols",True,apply,3,understand,2,True,5.000000000000003
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Summarize best practices for establishing a secure networked environment.,0.45700283646583556,Security Device Management,False,create,6,understand,2,True,5.000000000000003
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Understand how to configure and operate security devices such as firewalls and proxies.,0.656841316819191,Firewalls and Proxies,True,create,6,understand,2,True,4.9999999999999964
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Summarize the types of telecommunications and network access controls.,0.6607434749603271,"Network Access Controls, Standards, and Protocols",True,analyze,4,understand,2,True,5.0
0,Network and Communications Security ,https://www.coursera.org/learn/network-and-communications-security,Who Should Take This Course: Beginners Experience Required: No prior experience required,0.14217699170112605,Logical Addressing,False,create,6,understand,2,True,4.999999999999998
0,Access Control,https://www.coursera.org/learn/access-controls,Access Control,0.3357396721839905,Trusted Computing Base,False,apply,3,apply,3,False,
0,Access Control,https://www.coursera.org/learn/access-controls,Course 2 - Access Controls,0.2480318993330001,Single Sign-On,False,apply,3,apply,3,False,
0,Access Control,https://www.coursera.org/learn/access-controls,This is the second course under the specialization SSCP.,0.2831529378890991,Trusted Computing Base,False,apply,3,apply,3,False,
0,Access Control,https://www.coursera.org/learn/access-controls,"In this course, we will examine the business of controlling how our systems, services, resources and data can be Safely accessed only by those authorized to do so.",0.4086433231830597,Trusted Computing Base,False,analyze,4,apply,3,True,5.000000000000003
0,Access Control,https://www.coursera.org/learn/access-controls,"We will discuss authentication methods, trust, the identity management life cycle and access control models.",0.6646851003170013,Identity Management Life Cycle,True,create,6,apply,3,True,5.0
0,Access Control,https://www.coursera.org/learn/access-controls,"Course 2 Learning Objectives After completing this course, the participant will be able to: - Categorize identity and access management implementation authentication methods.",0.4561672210693359,Identity Management Life Cycle,False,apply,3,apply,3,False,
0,Access Control,https://www.coursera.org/learn/access-controls,Discuss the importance of trust from a security standpoint.,0.5263743102550507,Trusted Computing Base,True,evaluate,5,apply,3,True,5.0
0,Access Control,https://www.coursera.org/learn/access-controls,Compare levels of trust among various relationships and internetwork architectures.,0.4771652609109878,Trusted Computing Base,False,create,6,apply,3,True,5.000000000000006
